Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sat.;30.09.2017;13:30;250181;Königsbrunn, Dreifachhalle;25058006;BZL MD;Bezirksliga;Schwabmünchen II;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;13:30;250125;Günzburg, Sporthalle ;20062210;ÜBOL WC;ÜBOL SW;VfL Günzburg;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;14:00;250101;Friedberg, Sporthalle des TSV Friedberg;25023001;BZL F;Bezirksliga F;TSV Friedberg;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;14:00;250064;Donauwörth, Neudegger-Halle ;20038702;ÜBL MB;ÜBL Staffel SW 2 ;VSC Donauwörth;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;14:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20063603;ÜBL WC;ÜBL Staffel W ;FC Burlafingen II;SV Mering;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;14:00;250200;Lauingen, Stadthalle;20042207;ÜBOL MC;ÜBOL Staffel W;HSG Lauingen-Wittislingen;TSV Haunstetten;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;14:15;250361;Schwabmünchen, Sporthalle an der Grundschule ;25057003;BZOL MD;Bezirksoberliga;Schwabmünchen;SC Vöhringen;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;14:30;250181;Königsbrunn, Dreifachhalle;25058007;BZL MD;Bezirksliga;TSV Göggingen;BHC Königsbr.09 II;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;14:30;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20063604;ÜBL WC;ÜBL Staffel W ;TSV Gersthofen II;TSF Ludwigsfeld;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;15:15;250000;Aichach, Sporthalle Gymnasium;20042208;ÜBOL MC;ÜBOL Staffel W;TSV Aichach;JSG Burlafingen/Neu-Ulm;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;15:30;250125;Günzburg, Sporthalle ;20022014;LLF;Landesliga Staffel S;VfL Günzburg;TSV Aichach;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;15:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;20043903;ÜBL MC;ÜBL Staffel SW 2 ;TSV Neusäss;Kissinger SC;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;15:30;250200;Lauingen, Stadthalle;20063605;ÜBL WC;ÜBL Staffel W ;HSG Lauingen-Wittislingen;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;15:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;20063606;ÜBL WC;ÜBL Staffel W ;TSV Wertingen;TSV Neusäss;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;15:30;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20037412;ÜBOL MB;ÜBOL Staffel SW;JSG Burlafingen/Neu-Ulm;TV Waltenhofen;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;15:30;250021;Bobingen, Sporthalle;20032211;ÜBOL MA;ÜBOL Staffel SW;TSV Bobingen;TSV Aichach;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;15:45;250361;Schwabmünchen, Sporthalle an der Grundschule ;20041213;LL MC;Landesliga Staffel Süd;Schwabmünchen;SC U`hfn/Germering;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;15:45;250440;Vöhringen, Sportpark ;20037413;ÜBOL MB;ÜBOL Staffel SW;SC Vöhringen;TV Memmingen;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;16:00;250181;Königsbrunn, Dreifachhalle;25024001;BZK F;Bezirksklasse F;BHC Königsbr.09 III;TSV Bäumenheim;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;16:00;250101;Friedberg, Sporthalle des TSV Friedberg;25014511;BZK M;Bezirksklasse Staffel Ost;TSV Friedberg IV;SV Mering II;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;16:00;250064;Donauwörth, Neudegger-Halle ;25014011;BZK M;Bezirksklasse Staffel West;VSC Donauwörth II;TSV Wertingen II;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;16:00;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20058603;ÜBL WB;ÜBL Staffel SW ;TSV Gersthofen;VfL Buchloe;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;16:00;250121;Göggingen, Anton-Bezler-Halle;20033502;ÜBL MA;ÜBL Staffel SW  ;TSV Göggingen;VfL Buchloe;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;16:00;250063;Dinkelscherben,Sporthalle Reischenau ;20043904;ÜBL MC;ÜBL Staffel SW 2 ;Dinkelscherben;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;17:00;250000;Aichach, Sporthalle Gymnasium;25024002;BZK F;Bezirksklasse F;TSV Aichach II;HSG Lauingen-Wittislingen II;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;17:00;250160;Ichenhausen, Franziska-Ziehank-Halle ;25014012;BZK M;Bezirksklasse Staffel West;SC Ichenhausen II;TSV Weißenhorn;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;17:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20052707;ÜBOL WA;ÜBOL Staffel W;FC Burlafingen;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;17:30;250004;Augsburg, Sporthalle TSV 1871 Augsburg;25023002;BZL F;Bezirksliga F;Augsburg 1871;TSV Haunstetten IV;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;17:30;250021;Bobingen, Sporthalle;25012013;BZOL M;Bezirksoberliga M;TSV Bobingen;TSV Aichach;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;17:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;20037510;ÜBOL MB;ÜBOL Staffel S;TSV Neusäss;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;17:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;20057307;ÜBOL WB;ÜBOL Staffel W;Schwabmünchen;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;17:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;20042209;ÜBOL MC;ÜBOL Staffel W;TSV Wertingen;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;18:00;250121;Göggingen, Anton-Bezler-Halle;25014512;BZK M;Bezirksklasse Staffel Ost;TSV Göggingen II;Augsburg 1871 II;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;18:00;250181;Königsbrunn, Dreifachhalle;25013011;BZL M;Bezirksliga M;BHC Königsbr.09;TSV Wertingen;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;18:00;250064;Donauwörth, Neudegger-Halle ;25022002;BZOL F;Bezirksoberliga F;VSC Donauwörth;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;18:00;250101;Friedberg, Sporthalle des TSV Friedberg;20012017;LLM;Landesliga Staffel S;TSV Friedberg II;TSV 1861 Mainburg;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;18:30;250011;Augsburg,Hans-Adlhoch-Halle Augsburg-Pfersee;25014513;BZK M;Bezirksklasse Staffel Ost;PSV  Aug.;TSV Haunstetten IV;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;19:30;250125;Günzburg, Sporthalle ;20010017;BY M;Bayernliga;VfL Günzburg;TSV Ismaning;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;19:30;250021;Bobingen, Sporthalle;25014514;BZK M;Bezirksklasse Staffel Ost;TSV Bobingen II;Kissinger SC II;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;19:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;25014013;BZK M;Bezirksklasse Staffel West;TSV Neusäss II;TSV Bäumenheim;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;19:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;25022003;BZOL F;Bezirksoberliga F;TSV Wertingen;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;19:30;250004;Augsburg, Sporthalle TSV 1871 Augsburg;25012014;BZOL M;Bezirksoberliga M;Augsburg 1871;TSV Haunstetten II;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;19:30;250182;Krumbach, Halle Schulzentrum;20012020;LLM;Landesliga Staffel S;TSV Niederraunau;TSV Herrsching;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;20:00;250101;Friedberg, Sporthalle des TSV Friedberg;20010020;BY M;Bayernliga;TSV Friedberg;SG DJK Rimpar II;="0:0";="0:0";;;;;;;;
Sat.;30.09.2017;20:00;250121;Göggingen, Anton-Bezler-Halle;25012015;BZOL M;Bezirksoberliga M;TSV Göggingen;TSV Niederraunau II;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;09:00;250124;Gundelfingen,Kreissporthalle ;25058008;BZL MD;Bezirksliga;SV Mering;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;09:00;250008;Haunstetten, Sporthalle  TSV;25068007;BZL WD;Bezirksliga;SC Vöhringen II;TSV Haunstetten;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;09:00;250182;Krumbach, Halle Schulzentrum;25057004;BZOL MD;Bezirksoberliga;BHC Königsbr.09;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;10:00;250008;Haunstetten, Sporthalle  TSV;;BZL WD;Bezirksliga;SC Vöhringen II;TSV Neusäss;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;10:00;250182;Krumbach, Halle Schulzentrum;25057005;BZOL MD;Bezirksoberliga;VfL Günzburg;TSV Haunstetten;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;10:00;250220;Meitingen, Sporthalle;25067004;BZOL WD;Bezirksoberliga;JSG Friedberg-Kissing;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;11:00;250008;Haunstetten, Sporthalle  TSV;25068008;BZL WD;Bezirksliga;TSV Neusäss;TSV Haunstetten;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;11:00;250182;Krumbach, Halle Schulzentrum;25057006;BZOL MD;Bezirksoberliga;TSV Haunstetten;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;11:00;250220;Meitingen, Sporthalle;25067005;BZOL WD;Bezirksoberliga;JSG Friedberg-Kissing;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;11:00;250125;Günzburg, Sporthalle ;20056212;LL WB;Landesliga Staffel Süd;VfL Günzburg;HT München;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;11:00;250222;Mering, Eduard-Ettensberger-Halle;20043905;ÜBL MC;ÜBL Staffel SW 2 ;SV Mering;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;11:00;250262;Neu-Ulm, Realschulhalle Muthenhölzle;20052708;ÜBOL WA;ÜBOL Staffel W;TSF Ludwigsfeld;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;12:00;250124;Gundelfingen,Kreissporthalle ;25058009;BZL MD;Bezirksliga;TV Gundelfingen;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;12:00;250220;Meitingen, Sporthalle;25067006;BZOL WD;Bezirksoberliga;TSV Meitingen;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;12:00;250182;Krumbach, Halle Schulzentrum;25057007;BZOL MD;Bezirksoberliga;VfL Günzburg;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;12:30;250222;Mering, Eduard-Ettensberger-Halle;20038703;ÜBL MB;ÜBL Staffel SW 2 ;SV Mering;Eichenauer SV;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;12:45;250008;Haunstetten, Sporthalle  TSV;20037512;ÜBOL MB;ÜBOL Staffel S;TSV Haunstetten;TSV Milbertshofen;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;13:00;250125;Günzburg, Sporthalle ;25022004;BZOL F;Bezirksoberliga F;VfL Günzburg II;VfL Leipheim;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;13:00;250440;Vöhringen, Sportpark ;20033503;ÜBL MA;ÜBL Staffel SW  ;SC Vöhringen;TSV Sonthofen;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;13:15;250009;Augsburg-Hochzoll, DJK-Sporthalle ;20038705;ÜBL MB;ÜBL Staffel SW 2 ;DJK Augsburg-Hochzoll;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;13:30;250182;Krumbach, Halle Schulzentrum;20041214;LL MC;Landesliga Staffel Süd;TSV Niederraunau;HT München;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;14:00;250124;Gundelfingen,Kreissporthalle ;25058010;BZL MD;Bezirksliga;SV Mering;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;14:20;250010;Augsburg,TSG - Halle Lechhausen;25022005;BZOL F;Bezirksoberliga F;TSG Augsburg;TSV Haunstetten III;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;14:30;250222;Mering, Eduard-Ettensberger-Halle;25014014;BZK M;Bezirksklasse Staffel West;SV Mering III;HSG Lauingen-Wittislingen II;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;14:30;250008;Haunstetten, Sporthalle  TSV;20031208;LL MA;Landesliga Staffel Süd;TSV Haunstetten;TSV Weilheim;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;14:45;250220;Meitingen, Sporthalle;20062213;ÜBOL WC;ÜBOL SW;TSV Meitingen;SG Kempten-Kottern;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;15:00;250125;Günzburg, Sporthalle ;20050010;BY WA;Bayernliga;VfL Günzburg;TSV Schleißheim;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;15:00;250009;Augsburg-Hochzoll, DJK-Sporthalle ;25024003;BZK F;Bezirksklasse F;DJK Augsburg-Hochzoll;TSV Göggingen II;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;15:00;250180;Kissing, Paartal-Halle;20022020;LLF;Landesliga Staffel S;Kissinger SC;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;15:15;250124;Gundelfingen,Kreissporthalle ;25013013;BZL M;Bezirksliga M;TV Gundelfingen II;TSV Haunstetten III;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;16:20;250010;Augsburg,TSG - Halle Lechhausen;25023003;BZL F;Bezirksliga F;TSG Augsburg II;Schwabmünchen II;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;16:30;250220;Meitingen, Sporthalle;25023004;BZL F;Bezirksliga F;TSV Meitingen;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;16:30;250222;Mering, Eduard-Ettensberger-Halle;25013014;BZL M;Bezirksliga M;SV Mering;Schwabmünchen II;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;17:00;250009;Augsburg-Hochzoll, DJK-Sporthalle ;25014515;BZK M;Bezirksklasse Staffel Ost;DJK Augsburg-Hochzoll;Schwabmünchen III;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;17:00;250124;Gundelfingen,Kreissporthalle ;25014015;BZK M;Bezirksklasse Staffel West;TV Gundelfingen III;Dinkelscherben;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;17:00;250125;Günzburg, Sporthalle ;25012016;BZOL M;Bezirksoberliga M;VfL Günzburg II;TSV Friedberg III;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;17:00;250180;Kissing, Paartal-Halle;25012017;BZOL M;Bezirksoberliga M;Kissinger SC;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;18:30;250222;Mering, Eduard-Ettensberger-Halle;25024004;BZK F;Bezirksklasse F;SV Mering;TSV Neu-Ulm;="0:0";="0:0";;;;;;;;
Sun.;01.10.2017;18:30;250220;Meitingen, Sporthalle;25013015;BZL M;Bezirksliga M;TSV Meitingen;TSV Aichach II;="0:0";="0:0";;;;;;;;
Tue.;03.10.2017;09:30;250101;Friedberg, Sporthalle des TSV Friedberg;20037514;ÜBOL MB;ÜBOL Staffel S;TSV Friedberg II;SG Süd/Blumenau;="0:0";="0:0";;;;;;;;
Tue.;03.10.2017;11:15;250101;Friedberg, Sporthalle des TSV Friedberg;20057308;ÜBOL WB;ÜBOL Staffel W;JSG Friedberg-Kissing;SC Vöhringen;="0:0";="0:0";;;;;;;;
Tue.;03.10.2017;13:00;250101;Friedberg, Sporthalle des TSV Friedberg;20043906;ÜBL MC;ÜBL Staffel SW 2 ;TSV Friedberg II;Augsburg 1871;="0:0";="0:0";;;;;;;;
Tue.;03.10.2017;14:45;250008;Haunstetten, Sporthalle  TSV;25014516;BZK M;Bezirksklasse Staffel Ost;TSV Haunstetten IV;TSG Augsburg II;="0:0";="0:0";;;;;;;;
Tue.;03.10.2017;15:00;250125;Günzburg, Sporthalle ;20050012;BY WA;Bayernliga;VfL Günzburg;TSV EBE Forst United;="0:0";="0:0";;;;;;;;
Tue.;03.10.2017;19:15;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;25012018;BZOL M;Bezirksoberliga M;TSV Gersthofen;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;00:00;250222;Mering, Eduard-Ettensberger-Halle;25058011;BZL MD;Bezirksliga;TSV Wertingen;SV Mering;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;01:00;250222;Mering, Eduard-Ettensberger-Halle;25058012;BZL MD;Bezirksliga;TSV Wertingen;BHC Königsbr.09 II;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;02:00;250222;Mering, Eduard-Ettensberger-Halle;25058013;BZL MD;Bezirksliga;SV Mering;BHC Königsbr.09 II;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;12:00;250008;Haunstetten, Sporthalle  TSV;25023005;BZL F;Bezirksliga F;TSV Haunstetten IV;TSV Friedberg;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;12:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;25058014;BZL MD;Bezirksliga;Schwabmünchen II;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;13:00;250125;Günzburg, Sporthalle ;25068009;BZL WD;Bezirksliga;Schwabmünchen II;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;13:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;25058015;BZL MD;Bezirksliga;VSC Donauwörth;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;13:30;250121;Göggingen, Anton-Bezler-Halle;20038706;ÜBL MB;ÜBL Staffel SW 2 ;TSV Göggingen;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;13:30;250181;Königsbrunn, Dreifachhalle;20042210;ÜBOL MC;ÜBOL Staffel W;BHC Königsbr.09;JSG Burlafingen/Neu-Ulm;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;13:45;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20062214;ÜBOL WC;ÜBOL SW;TSV Gersthofen;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;14:00;250008;Haunstetten, Sporthalle  TSV;25014517;BZK M;Bezirksklasse Staffel Ost;TSV Haunstetten IV;TSV Friedberg IV;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;14:00;250125;Günzburg, Sporthalle ;;BZL WD;Bezirksliga;Schwabmünchen II;SC Vöhringen II;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;14:00;250220;Meitingen, Sporthalle;20052711;ÜBOL WA;ÜBOL Staffel W;TSV Meitingen;HSG Schwab/kirchen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;14:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;25058016;BZL MD;Bezirksliga;VSC Donauwörth;Schwabmünchen II;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;14:30;250000;Aichach, Sporthalle Gymnasium;20051210;LL WA;Landesliga Staffel Süd;TSV Aichach;TSV Ismaning;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;14:30;250011;Augsburg,Hans-Adlhoch-Halle Augsburg-Pfersee;20043907;ÜBL MC;ÜBL Staffel SW 2 ;TSV Göggingen;TSV Bobingen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;15:00;250125;Günzburg, Sporthalle ;25068010;BZL WD;Bezirksliga;SC Vöhringen II;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;15:00;250262;Neu-Ulm, Realschulhalle Muthenhölzle;20063607;ÜBL WC;ÜBL Staffel W ;TSF Ludwigsfeld;SV Mering;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;15:00;250181;Königsbrunn, Dreifachhalle;20062216;ÜBOL WC;ÜBOL SW;BHC Königsbr.09;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;15:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20037417;ÜBOL MB;ÜBOL Staffel SW;JSG Burlafingen/Neu-Ulm;TV Memmingen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;15:30;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20058606;ÜBL WB;ÜBL Staffel SW ;TSV Gersthofen;SG Biessenhofen-Marktoberdorf;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;15:30;250121;Göggingen, Anton-Bezler-Halle;20033504;ÜBL MA;ÜBL Staffel SW  ;TSV Göggingen;Kissinger SC;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;15:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;20052712;ÜBOL WA;ÜBOL Staffel W;TSV Wertingen;FC Burlafingen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;15:45;250220;Meitingen, Sporthalle;20033505;ÜBL MA;ÜBL Staffel SW  ;TSV Meitingen;SC Vöhringen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;16:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25013016;BZL M;Bezirksliga M;Schwabmünchen II;SC Ichenhausen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;16:00;250008;Haunstetten, Sporthalle  TSV;20022021;LLF;Landesliga Staffel S;TSV Haunstetten II;Dietmannsried/Altusried;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;16:00;250260;Neusäss, Sporthalle an der Eichenwaldschule;20063608;ÜBL WC;ÜBL Staffel W ;TSV Neusäss;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;16:30;250181;Königsbrunn, Dreifachhalle;20037515;ÜBOL MB;ÜBOL Staffel S;BHC Königsbr.09;TSV Haunstetten;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;17:00;250064;Donauwörth, Neudegger-Halle ;25022006;BZOL F;Bezirksoberliga F;VSC Donauwörth;TSG Augsburg;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;17:00;250063;Dinkelscherben,Sporthalle Reischenau ;20058607;ÜBL WB;ÜBL Staffel SW ;Dinkelscherben;TSV Schongau;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;17:00;250180;Kissing, Paartal-Halle;20043908;ÜBL MC;ÜBL Staffel SW 2 ;Kissinger SC;Dinkelscherben;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;17:30;250121;Göggingen, Anton-Bezler-Halle;25024005;BZK F;Bezirksklasse F;TSV Göggingen II;HSG Lauingen-Wittislingen II;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;17:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;25013017;BZL M;Bezirksliga M;TSV Wertingen;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;18:00;250008;Haunstetten, Sporthalle  TSV;20010022;BY M;Bayernliga;TSV Haunstetten;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;18:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25012019;BZOL M;Bezirksoberliga M;Schwabmünchen;TSV Aichach;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;18:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20032212;ÜBOL MA;ÜBOL Staffel SW;JSG Burlafingen/Neu-Ulm;TSV Bobingen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;19:00;250063;Dinkelscherben,Sporthalle Reischenau ;25014016;BZK M;Bezirksklasse Staffel West;Dinkelscherben;TSV Neusäss II;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;19:00;250064;Donauwörth, Neudegger-Halle ;25012021;BZOL M;Bezirksoberliga M;VSC Donauwörth;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;19:00;250101;Friedberg, Sporthalle des TSV Friedberg;25012020;BZOL M;Bezirksoberliga M;TSV Friedberg III;TSV Bobingen;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;19:00;250180;Kissing, Paartal-Halle;20022024;LLF;Landesliga Staffel S;Kissinger SC;TSV Schleißheim;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;19:15;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;25012022;BZOL M;Bezirksoberliga M;TSV Gersthofen;Kissinger SC;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;19:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;25014017;BZK M;Bezirksklasse Staffel West;TSV Wertingen II;HSG Lauingen-Wittislingen II;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;19:30;250121;Göggingen, Anton-Bezler-Halle;25023006;BZL F;Bezirksliga F;TSV Göggingen;BHC Königsbr.09 II;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;20:00;250008;Haunstetten, Sporthalle  TSV;25013018;BZL M;Bezirksliga M;TSV Haunstetten III;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sat.;07.10.2017;20:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25022007;BZOL F;Bezirksoberliga F;Schwabmünchen;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sun.;08.10.2017;01:00;250182;Krumbach, Halle Schulzentrum;25067007;BZOL WD;Bezirksoberliga;FC Burlafingen;SV Mering;="0:0";="0:0";;;;;;;;
Sun.;08.10.2017;03:00;250182;Krumbach, Halle Schulzentrum;25067008;BZOL WD;Bezirksoberliga;FC Burlafingen;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sun.;08.10.2017;09:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25067009;BZOL WD;Bezirksoberliga;SC Vöhringen;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sun.;08.10.2017;09:00;250124;Gundelfingen,Kreissporthalle ;20063609;ÜBL WC;ÜBL Staffel W ;TV Gundelfingen;FC Burlafingen II;="0:0";="0:0";;;;;;;;
Sun.;08.10.2017;09:45;250222;Mering, Eduard-Ettensberger-Halle;25024006;BZK F;Bezirksklasse F;SV Mering;TSV Aichach II;="0:0";="0:0";;;;;;;;
